id,price,moonRank,💎 score (%),storeURL
04-R138-S,2,2804,64.88,https://magiceden.io/item-details/94TVTQoRhj9Tg6wvooaDmQwJtwur4dvzCZjcYAywZe3W
04-L024-XL,2.25,2317,66.4,https://magiceden.io/item-details/GN4eFgN5dkwoRQTfP7vkxXptgLAEN1YmdAVcXHVq5xR8
04-L068-S,2.33,1940,68.71,https://magiceden.io/item-details/4y4EhV27kgTrtftB4NxDvJGvtnrpWc1LZuTcNuqzDh4Y
04-R078-L,2.5,2416,63.08,https://magiceden.io/item-details/AMzkC4YfHybs5wung42KLLiLSXrcUgT4R9GejAtXgWLC
04-L161-S,2.5,988,74.85,https://magiceden.io/item-details/CL9HFacjDzZvcGFswEXqfypjVEAH74kpcmVcJB4t3aim
04-R115-S,2.5,1527,70.41,https://magiceden.io/item-details/3NQggAEejC6mKYBLJa1repXYHA7cnE2P79iZNomNH5DB
04-L017-XL,2.5,867,75.85,https://magiceden.io/item-details/5SY4hH9s9Nh3tHFodm1WQgMuHcB5TQ67CPqJ4dMAkpkY
04-R079-S,2.5,1308,72.22,https://magiceden.io/item-details/Br5rFuMjeTSJmBRDbCB933sw8aAnNBH1EnwhwQffmuTw
04-L120-S,2.5,2163,65.17,https://magiceden.io/item-details/7J1sqw22WoQ1hgZ3CAL3VWNbXNiVJdhmXeayavzAxmQK
04-R040-S,2.5,NaN,0,https://magiceden.io/item-details/G4XGpdzVjFyw4CEfbRk63yHGm4fP1pDUfEL5q4QiYVZY
04-R150-XL,2.8,483,76.02,https://magiceden.io/item-details/CgH9U52a8tu3EFWggUAweCp5ZhSwqyZA51jRgL3ipjU1
04-R052-M,2.9,4143,44.85,https://magiceden.io/item-details/GuAsCittmtrJqyKCcbtD1SxFPNCDJ32Fd5nXLuSzMu8A
04-R108-XL,3,781,71.56,https://magiceden.io/item-details/BLhGRQ2Mo4oyLXxCP5quEKFTPxVief4RR9Ho9sYne6aA
04-L023-S,3,2609,56.49,https://magiceden.io/item-details/GYzX22fHQFdnRccHu9myvcagq1UGun7Raj4ZxctTUUpe
04-L029-M,3,4697,39.28,https://magiceden.io/item-details/2JxxCJeWrgxALQknVwUp6Bqu1HqnChoFDNdudX84D6Sn
