id,price,moonRank,💎 score (%),storeURL,Background,Body,Earrings,Eyes,Face,Hat,Head
3785,2,2401,77.77,https://magiceden.io/item-details/GojbN4yvydHapujbMfUw9EwjCyQTgsgSyuyMCAGXGsRv,Cyan,Wizzy,None,ClassicToon,GramGram,Burger,Snowball
3787,2.2,4970,55.18,https://magiceden.io/item-details/DPWQanP2htKSGECFtm4FRHw41NZFA9soVX2u7asZnMi,Acid,SkullBomb,None,ClassicToon,ThugzBunny,Sunnyside,Blonde
3789,55,3186,0,https://magiceden.io/item-details/EmTbKMXriQVPKfYmwNHAhrX7EMdBFiK1XgU7VisPLbtT,GrannySmith,Thug,None,Zatoichi,GoodBoy,ImmortalBlade,Night
3791,4.2,4235,41.07,https://magiceden.io/item-details/61SGgXgjaLCfc58AvSVXjZNgvqjz6nHd25qSaZQHyfL2,Acid,StreetPirate,None,ClassicToon,BaconBoar,Gluttony,GrapeFlavored
3793,5,2109,50.1,https://magiceden.io/item-details/4V4xa2F8adrxMzUhosY7fLUmdJVMmVYLYjfRFdfDYxim,BabyPink,SaiyanDjinn,None,BlindfoldWhite,DingDong,AllSeeing,GrapeFlavored
3799,2.42,3403,65.54,https://magiceden.io/item-details/9HvcFiB3wXAmmaFPtByeFHpsYo6u2pouBW3VkAVr4PpC,Lavendar,MegaGoon,None,Zatoichi,DingDong,None,CottonCandy
3804,3,2120,70.02,https://magiceden.io/item-details/54kcNG1im5WbVw4E9sbETDRZyXtih4YMX5wVWFMPH7Dn,Lavendar,LuchaLibre,Silver,OhGodNo,ThugzBunny,PimpNamedSlickBack,CottonCandy
3807,2.4,3660,63.68,https://magiceden.io/item-details/39D8Q2PLWwQMb8oRuLdZUz8xqKweJch2QgVmvxhRLag6,Pomegranate,Plug,None,BlindfoldBlack,ThugzBunny,ShellGreen,RedHead
3815,3.3,583,79.33,https://magiceden.io/item-details/CiAS2uTMnLdwR8A73Sg9HkexUPokFiiB5S94VwKr32Zi,Indigo,StreetPirate,Bone,OhGodNo,GramGram,GoonGoon,Clay
3816,24.99,942,0,https://magiceden.io/item-details/2A52sehJhLezNE1szLuEAvKnKWdtGSLtQj7kmN8nm833,Lavendar,BoxerShiny,None,FeralEyes,GoodBoy,OctoPink,RedHead
3820,5.42,2024,46.59,https://magiceden.io/item-details/EvebjZhwLVShTysZYvreiCQsrUtTnuDYF5KJADw6iVmk,Lavendar,LuchaLibre,Pewpew,OhGodNo,WickeyMouse,ImmortalBlade,GrapeFlavored
3822,4.9,226,66.19,https://magiceden.io/item-details/AECoHE95h4s9nGumLJTuC6C2rn3jP7YwEcchtYTMbK6b,Tangerine,BallerLakers,GoldPair,Unamused,BaconBoar,PlumberGreen,Sage
3823,3.1,4166,52.63,https://magiceden.io/item-details/H1SHxPotEp9mJMieixrMy9dwkpFDHYAKkmGqgpoGukqt,Cyan,Bat,None,FeralEyesRed,ThugzBunny,Sunnyside,DustyBlue
3825,2.43,4964,52.93,https://magiceden.io/item-details/GcFbbkmEVwiRsC3fe8QXKC52o7gXrmkWZN5Y3MxjVeRy,GrannySmith,Plug,None,OhGodNo,GramGram,BandanaBloodz,GrapeFlavored
3827,2.8,2138,71.87,https://magiceden.io/item-details/8GJdtcD1ioGudNvYVrGahieNecJEwwNdgdZsrn82pQ1W,Leather,Cerberus,None,FeralEyesRed,BaconBoar,ShellGreen,GrapeFlavored
3828,4,1162,67.69,https://magiceden.io/item-details/CJF5QUQp4AGAkQsEEuxS5iFhr57ZqqxBVNr6JKubS9Sm,Acid,Wizard,None,BlindfoldWhite,GoodBoy,ImmortalBlade,CottonCandy
3829,4,3369,50.01,https://magiceden.io/item-details/ENLNkqhawSPAcLy43NfUBysJhxJ1u8NGaqi2ryKZ2Hwe,DustyBlue,Kong,None,Zatoichi,GramGram,None,CottonCandy
3832,2.5,1941,76.45,https://magiceden.io/item-details/538XKjDLtJKQ4BWKC8rPemiMwBoh46zpainv9gA9gMN7,Lavendar,Bat,Gold,StarryEyed,BaconBoar,BeepBoop,DustyBlue
3838,2.5,4502,55.93,https://magiceden.io/item-details/HQPLRuv64pY6X9cYUL5vioMM2mAWmv8sW4fafgWmbj3W,Tangerine,StreetPirate,None,PissedOff,BaconBoar,GoonGoon,Blonde
3839,2.5,2557,71.52,https://magiceden.io/item-details/647LuKRzitXmSmeW68gyd6rChHd2iybJT5aWXNUCVg3R,Tangerine,Bat,GoldPair,ClassicToon,WickeyMouse,GoonGoon,GrapeFlavored
3840,2.7,1088,81.28,https://magiceden.io/item-details/6FTbWaDFcSA1DSBFKaNjKUQVyooDcSHrJn5kW2ZyJH1N,Mustard,LuchaLibre,Silver,Skii,BaconBoar,SaiyanHair,RedHead
3844,2.3,3263,67.86,https://magiceden.io/item-details/CZvipmR3Gh1jBbt3P7x6ZjJxrYE8ywpJCJQQ5G8qQnEK,Blue,Hockey,None,Zatoichi,GoodBoy,Crab,DustyBlue
3849,3.99,3669,47.71,https://magiceden.io/item-details/32pPfzLYttmsH6CsBoN9VcSwLHGcFxa72BgYSpJitcPj,Lavendar,Hockey,None,BlindfoldBlack,RuffyDuck,GoonGoon,Night
3851,2.5,3883,60.89,https://magiceden.io/item-details/BuPkTbHkF6LQH6wYcZ8mBCUDz6h4Pzy7trsFE4SkBgTQ,BabyPink,DeathAngel,None,ClassicToon,ThugzBunny,AllSeeing,CottonCandy
3853,2.8,900,81.79,https://magiceden.io/item-details/5ELco1R5uFwn8ubxa2qPReBa5HdXurS9MmMA3in6twbg,Blue,MegaGoon,Dagger,DemonLordBlue,GramGram,BeanieCream,BudGreen
3858,2.7,4678,52.52,https://magiceden.io/item-details/5G2uVnkSsG5xB2bJBNWv5r1B3f2JMjwuS3gM9mCP89t8,Pomegranate,Plug,None,Steamboat,GramGram,OctoPink,Blonde
3859,9.5,112,21.1,https://magiceden.io/item-details/7kHysh1jiJqrbRWoSw7b9mdWJKQcVdBkX8BA2iH757xe,Acid,Yakuza,EyeofZauron,CyberSmile,GoodBoy,ViperJade,Clay
3866,15,1749,0,https://magiceden.io/item-details/EkMF7DLTRxGLUaPdnMvsGHgCCbUTZhJchH3qsQ3qG3J5,Blue,StreetPirate,PocketMonster,FeralEyes,GramGram,BeanieCream,GrapeFlavored
3867,2.9,2859,65.1,https://magiceden.io/item-details/Gew2MWLzNfqn7eR4UpJesaDYzqvPa2dEZSuwW9cCqAxP,DustyBlue,BoxerPink,None,Steamboat,WickeyMouse,BandanaCrip,Blonde
3870,111,2211,0,https://magiceden.io/item-details/EZS6x7XcwW1A5b46y1dL7HwXHn4xiu67LNUby7KJHEh5,Tangerine,Tetsuo,None,OhGodNo,WickeyMouse,AllSeeing,Blonde
3872,2.45,2553,72.05,https://magiceden.io/item-details/68u8NEhy5kkKLfKzh74qcTuZbPhUD15E8idHWEwBn2cv,Lavendar,Kong,Dagger,StarryEyed,RuffyDuck,BeanieCream,Clay
3878,2.5,1725,78.18,https://magiceden.io/item-details/44QFQn62f877qN1HPTF1R8RSMToQuWo8X1nfjwLzFUTW,Mustard,Wizzy,Bone,PissedOff,GramGram,OctoPink,Blonde
3882,3,2991,63.04,https://magiceden.io/item-details/DpyH9AmWnMBpxiUNdfitneA9mPBhE8U5WHAVa1dUniyy,Cyan,Kong,None,Unamused,Baztard,GorgonPink,Clay
3883,3,2654,65.74,https://magiceden.io/item-details/Bx9aEMj3aEAqFvJDPSuDPNCUjav5GYPJ2naLTriJSHfs,DustyBlue,MegaGoon,Gold,Unamused,ThugzBunny,Crab,GrapeFlavored
3884,2.88,2972,64.39,https://magiceden.io/item-details/AnTofT3HBMxNiL5drh6bhyb2KdNpBfnfAHjsnpXTEP5e,Cyan,Paladin,Gold,OhGodNo,RuffyDuck,BeepBoop,Clay
3885,3,2794,64.62,https://magiceden.io/item-details/FAf3GxFNoJRhCp1UnqSH5JCa6YF3wpEXQTR2xhDmHb4P,RubyGalaxy,Bat,None,Unamused,GoodBoy,ThongRed,GrapeFlavored
3886,4,2896,53.8,https://magiceden.io/item-details/f3UtuqBXjtyditEWuyXN9j2nxrRTyLk1wKyFeG9pjGH,GrannySmith,LuchaLibre,None,StarryEyed,Mammoth,Sunnyside,Clay
3888,6.34,72,53.02,https://magiceden.io/item-details/B49ReewoJy5x3XauzwkVDUpF7YqL8JqA8b6GAbpXHRRG,Citrus,Paladin,GoldPair,FeralEyes,ShinRaShiForest,ShellRed,Blonde
3890,5.88,1813,43.68,https://magiceden.io/item-details/8rdoJUz6zqpy3nSY5EhQUVKUfsY4sJwvrFF3uYE8oc5o,Acid,Yakuza,Flag,Unamused,GramGram,ShellGreen,Clay
3891,4.95,150,66.3,https://magiceden.io/item-details/BaT2ZReGKhmwNWoFGc3v5RkuRTN6HnKjyCaa3o2eGY3M,BabyPink,Bat,EyeofZauron,FeralEyesRed,Baztard,RabbitSeason,GrapeFlavored
3892,4.5,186,70.51,https://magiceden.io/item-details/3ZZkpgA7jBLFdXhnFxMWexcGJsmvHv2q99KJ9KUpZVvy,Citrus,Bat,None,OhGodNo,DemonDingDong,DragonBlueEyes,DustyBlue
3893,2.77,2848,66.48,https://magiceden.io/item-details/4sUMYbzGsqcBJZjMWf4ZWBPzqGMvgg9JEcrUVFBM5Q5f,Acid,FlyTrap,None,Zatoichi,GoodBoy,ImmortalBlade,RedHead
3895,3.3,2150,66.78,https://magiceden.io/item-details/9FBtVLG41En6nNnyun6JWjWsrgSSukaDDePnUSkvSMzk,Cyan,SkullBomb,None,ClassicToon,ShinRaShiFlame,Burger,RedHead
3897,4.2,256,72.95,https://magiceden.io/item-details/HqUysLt21Bew2aceURkRhPMHici7dVk45uLRQzg6mfET,Tangerine,Cerberus,Flag,CyberStyle,Baztard,ShellGreen,Blonde
3904,6.2,2831,32.32,https://magiceden.io/item-details/7g8adrx6ShYy7nj6XdW2yYJdMkpgozk1JmbWyb1rZCp,Cyan,BubbleTeaFever,None,ClassicToon,GramGram,DemonLordViolet,DustyBlue
3907,4,1453,65.36,https://magiceden.io/item-details/2oSLAWctYGNFA4VTuJWBLnh8C7Bdc6mQNfgYrLEnu3dz,BabyPink,Saiyan,None,Steamboat,WickeyMouse,DemonLoredRed,BudGreen
3908,4,4524,40.76,https://magiceden.io/item-details/AuGg287PwLw4pY6oEZnauUsRXdzw51nfNEjJru3EoUyy,Cyan,Kong,None,BlindfoldWhite,GoodBoy,GoonGoon,Clay
3910,3.75,896,72.32,https://magiceden.io/item-details/6BcZet9ovSAMDvBExDDysyJ27ebRYgGjg36jpgtDzy7z,GrannySmith,Paladin,Gold,OhGodNo,Mammoth,ImmortalBlade,BudGreen
3920,4.88,3762,38.06,https://magiceden.io/item-details/Di9xwJpUSVJvmi5JQTtfgtVhmzzueC6EB2BZjkxVBLag,Salmon,Zilla,None,PissedOff,GoodBoy,ImmortalBlade,RedHead
3922,3,3188,61.46,https://magiceden.io/item-details/DWRp7wejdRu2QxMfS1KRUqMa3couqxuuKwwzBse1Co5F,Cyan,MegaGoon,None,CyberStyle,Baztard,BandanaCrip,BudGreen
3924,2.87,1362,77.39,https://magiceden.io/item-details/DUQtpr4W6johB49ajQsjyCe8TDvaGM9kzCyvmqWpDUnY,DustyBlue,Plug,Dagger,CyberSmile,RuffyDuck,ThongRed,GrapeFlavored
3925,3,4804,48.51,https://magiceden.io/item-details/2rgitxaS3H3PhCabNPX8pjkuQsADd5ySbBuAdCprDNgq,Mustard,MegaGoon,None,ClassicToon,ThugzBunny,BeepBoop,CottonCandy
3928,5.1,4719,28.2,https://magiceden.io/item-details/431gcYYy8LX55vbyQmzEVBwNaRZTVoXsrf9QHV5cHkJd,Cyan,Thug,None,ClassicToon,GoodBoy,BeanieCream,DustyBlue
3929,999,2245,0,https://magiceden.io/item-details/EDjjzMZwG8PsARyqjUdpkbZ8b7wkizYdcQcE1UhVxDJd,GrannySmith,Thug,PocketMonster,PissedOff,RuffyDuck,ImmortalBlade,GrapeFlavored
3933,14,4271,0,https://magiceden.io/item-details/2ivWyb5f7EHgAsxpWoEYa3NSHLzg7x5mJrVxS3mFV4Mh,Tangerine,SkullBomb,None,PissedOff,BaconBoar,Burger,CottonCandy
3935,4.2,3093,50.22,https://magiceden.io/item-details/jjZTS6qXQZo3q5ZZvUTSs6wwGzCLgeBDE3t4Bv2piLK,Tangerine,SkullShield,None,Robbery,BaconBoar,Crab,DustyBlue
3937,2.99,3537,58.76,https://magiceden.io/item-details/GqHwhwDSjCAgczhW5voWByP1HQMasBvcwnJrhvuhg7Gk,Leather,Plug,None,OhGodNo,Baztard,PimpNamedSlickBack,CottonCandy
3938,2.988888,2072,70.51,https://magiceden.io/item-details/7fhEe7MF7pscRhBAxgGe9Tnf4Na9Yeb7Y3jmnSnkhVqu,Leather,SaiyanDjinn,None,BlindfoldBlack,GramGram,Gluttony,GrapeFlavored
3944,3,1687,73.49,https://magiceden.io/item-details/FrJ9yBQQNA3BsoXTSFHKZ9As7fcT5Z64ENgRkVnExTyE,Mustard,MegaGoon,None,Zatoichi,ShinRaShiForest,GoonGoon,Clay
3945,1.88,2255,80.13,https://magiceden.io/item-details/EwX4jpVU51tG6csuzZgndgdbpTvBSMoZkKYh3CMNJz4W,Lavendar,SkullBomb,Bone,OhGodNo,GramGram,Sunnyside,DustyBlue
3950,2.976,2755,65.17,https://magiceden.io/item-details/DuvXAntJtsXauYfxVwJJeiufHSRxahiMg8xu78QwZYcw,Blue,BoxerYellow,None,BlindfoldWhite,DingDong,Sunnyside,RedHead
3951,7,780,40.75,https://magiceden.io/item-details/5DcqwXmGpSKYYVcS2SqEzggJD4Ufvy2DZ9qojPS5k9GS,Mustard,Yakuza,PocketMonster,Robbery,GoodBoy,Gluttony,BudGreen
3952,19,1264,0,https://magiceden.io/item-details/dv5RchY5Fhm12vCqSwXAeyaALJWNTiuURwVj6LeYE54,DustyBlue,SweetChocolate,None,Over9000,DingDong,Gluttony,DustyBlue
3960,2.1,4433,60.49,https://magiceden.io/item-details/HQFXSRFTfjJ4poYmETj6K8rX8CRmehMMZ12gVvvXnaHn,Mustard,MegaGoon,None,OhGodNo,ThugzBunny,Gluttony,Night
3970,15,3399,0,https://magiceden.io/item-details/GSgCx2fyVTNuxkq19VetBQCxFCwSU5cfcPQbBvP4i6V2,Blue,BoxerYellow,None,Steamboat,WickeyMouse,None,Blonde
3973,2.7,2657,68.71,https://magiceden.io/item-details/8Uz8e8o6r1Kqab48TnQY79cwBor9HZm7DPXjzXedaRsj,Leather,Kong,Silver,ClassicToon,DingDong,Crab,Clay
3974,3.4,2902,59.75,https://magiceden.io/item-details/G7U6Ys8zoNNRkgADqvC1ET5hZGtoEG83JxzY3smZDv9P,Mustard,SaiyanDjinn,None,Unamused,GoodBoy,GoonGoon,RedHead
3978,1.9,3556,69.51,https://magiceden.io/item-details/v7VYDHsuSzsws5EJBA968jCaZyZtw84V1egWkiWUT73,Acid,Kong,None,BlindfoldWhite,BaconBoar,OctoPink,CottonCandy
3979,7.8,127,37.98,https://magiceden.io/item-details/5dehANGUVajghzmPZvih5bU3rDL9zQ3ntyTiBcKt8D4Q,Mustard,Thug,GoldPair,CyberSmile,WickeyMouse,Anon,GrapeFlavored
3982,7.3777777,2975,19.39,https://magiceden.io/item-details/FMnw2CyTq7AwULwXns45XrvwqdMmthMWXGseLS5pAc6c,Salmon,Kong,None,FeralEyesRed,Mammoth,BeepBoop,GrapeFlavored
3983,6.9,1538,35.68,https://magiceden.io/item-details/49xYJLhMNjhYAPKEfPfu2EyEP2fJJQ8SG1z1FhyyXpvU,BabyPink,Bat,Silver,Robbery,DingDong,BandanaBloodz,Blonde
3984,4,4732,39.09,https://magiceden.io/item-details/J53fnEGProGRfxvRLHCp6nmcDkC1ddTicHBAZxPiQToe,Cyan,Wizzy,None,PissedOff,GoodBoy,BandanaBloodz,GrapeFlavored
3986,2.9,2810,65.49,https://magiceden.io/item-details/BvucSMH5hWJ1sWsdodwtWxCWYm2Z52Wu5gqw9QsMqr2B,Acid,Devil,None,PissedOff,ThugzBunny,PlumberGreen,CottonCandy
3992,4.9,387,64.9,https://magiceden.io/item-details/CT7dfre8vh8cJtKQLx9tqxShss9BU4bZAAagPExi4tmD,Blue,Plug,Flag,Tycoon,GramGram,ThongRed,Sage
3994,6,4206,23.3,https://magiceden.io/item-details/EhgjFtELcgXvNGsKsTV4jbyXHSXKWBUR611CTvZnxmrw,Leather,Paladin,None,BlindfoldBlack,GoodBoy,Sunnyside,Clay
3995,3.4,4260,48.87,https://magiceden.io/item-details/Ak53e4fxUW2y2CVkxd6MAhSu7Bdbfrt5i3XzkAiRahGK,Tangerine,SkullShield,None,CuriousJorge,GramGram,Sunnyside,Night
4002,3,1491,75.06,https://magiceden.io/item-details/AujTBcsWxTipPZGUcZx5rTrNKgNabmbBZmdhbmwURidY,Salmon,Thug,Silver,FeralEyes,GramGram,ShellGreen,Night
4003,4,2787,54.67,https://magiceden.io/item-details/6Tk4mzYD9rBUDHpiJSNdx1kiVUf2BUkeKJZJNBnX99Pc,RubyGalaxy,DeathAngel,None,ClassicToon,ThugzBunny,BandanaBloodz,Clay
4005,2.5,2228,74.15,https://magiceden.io/item-details/9ChskZNkM4ZzTwpEG5TPNQjFEDEctEnc5wLLuJPizDHf,Tangerine,MegaGoon,None,Unamused,ShinRaShiFlame,ThongRed,Clay
4009,6.66,340,47.68,https://magiceden.io/item-details/FW3VLHHCFXg8moQ5wVZSaUSTZnYqjsNNyd5emGnUFf1x,Citrus,SkullBomb,GoldPair,Tycoon,RuffyDuck,RabbitSeason,Clay
4015,5,2268,48.83,https://magiceden.io/item-details/4SQX5ZNmMhX2mTHhrMre5qHJUachtnCu1zpjTJgCtjfC,Citrus,FlyTrap,None,ClassicToon,GoodBoy,BandanaCrip,Snowball
4024,2.75,1363,78.58,https://magiceden.io/item-details/2yHLu9YfhbgdkcoTvRVnbbM54vABzoxc1gePB4hivvjB,GrannySmith,SkullBomb,Silver,Unamused,Mammoth,GoonGoon,GrapeFlavored
4025,6,2305,38.53,https://magiceden.io/item-details/5EPjDDcS8sYo8iYuDb5ymg6R6kxRNpeKGzA5UBnriDbW,Leather,Plug,None,Steamboat,ThugzBunny,PimpNamedSlickBack,Snowball
4026,3,4067,54.42,https://magiceden.io/item-details/CVc6V3JSqT3TqX8KZXqSa1zNNuptB2vPxg6a1H3NjTnZ,Blue,Yakuza,None,BlindfoldWhite,DingDong,None,GrapeFlavored
4031,2.5,4311,57.46,https://magiceden.io/item-details/H22jPhH2bzrWbK3CLh67XFxAYXFssspUf3Gvg8a7QEoS,Acid,Yakuza,None,PissedOff,BaconBoar,Gluttony,GrapeFlavored
4033,55,3243,0,https://magiceden.io/item-details/2JXyJUnKjgtVRUHz6xjhAoBNSQcF2PRKkUMawfe65QFY,Leather,BubbleTeaFever,None,FeralEyes,RuffyDuck,Burger,BudGreen
4041,1.84,3878,67.53,https://magiceden.io/item-details/2YSMk9tEAxkSeRiEFGCbSFfP9bRoBPPqpaARVMomSgn6,Acid,Wizzy,None,PissedOff,GramGram,Burger,CottonCandy
4044,2,4597,60.17,https://magiceden.io/item-details/JDB37ajmMU4bwBd35LSEf6dGMvHbVqVoqgWM5vPKTMuz,Lavendar,Thug,None,PissedOff,RuffyDuck,Crab,Night
4049,7.17,1536,32.99,https://magiceden.io/item-details/A4dBmrnBj4LPdFJ4Ek3dm9xo24vjXCvx4tjLDBKCZo1b,Tangerine,Cerberus,None,ClassicToon,GoodBoy,ViperJade,Night
4053,3.2,3148,59.78,https://magiceden.io/item-details/4KersvVUdtLzbXKd5kD6tCjyvpT1bGsjoGey3ME2R1Xn,Blue,Devil,None,FeralEyes,RuffyDuck,Sunnyside,GrapeFlavored
4054,2.5,2185,74.5,https://magiceden.io/item-details/2pK3egg6LHXJi5pbtvJXcrRMyLso43bUKJnDEhX3LZYq,Cyan,SkullBomb,Silver,OhGodNo,RuffyDuck,ThongRed,Night
4056,3,4028,54.73,https://magiceden.io/item-details/6vw79Xdxv1aULf9F91TuUDxTBsyQxwjtDQYWNQg91Wrs,Pomegranate,SweetChocolate,None,StarryEyed,GoodBoy,Crab,GrapeFlavored
4064,3,4831,48.3,https://magiceden.io/item-details/7Pc5oxmANTXtPzFquEWVvmkpkrsE6y91GtrWH297EYmT,Pomegranate,Yakuza,None,ClassicToon,ThugzBunny,BeanieCream,Clay
4067,5.55,2190,43.96,https://magiceden.io/item-details/N9X1mH4a4qgwafTVf9jBf8eG7ZEreTBajsDDGPW33AX,Leather,Wizard,None,OhGodNo,RuffyDuck,GoonGoon,Blonde
4076,2.5,4298,57.57,https://magiceden.io/item-details/6H6jHe2B12KYRsyfx9qmd3hhVGkiMzJYBsjxinVeogjN,DustyBlue,BubbleTeaFever,None,ClassicToon,BaconBoar,GoonGoon,Blonde
4077,5.5,328,59.37,https://magiceden.io/item-details/EiXhvKjEgrXd1zGrDML2b4wRNY8LnuhtZcdmgu6AFWJR,Citrus,Devil,Pewpew,BlindfoldWhite,DingDong,GoonGoon,BudGreen
4079,4.85,4553,32.02,https://magiceden.io/item-details/C3YJrTpG2TooA62CxGYDsJBXjC9j5L8xfy2ynxV2xUSM,Lavendar,Plug,None,FeralEyesRed,RuffyDuck,GoonGoon,GrapeFlavored
4088,3.5,2658,60.71,https://magiceden.io/item-details/GSQjbqCs1ouxxMvihr9TcXQh6odgS3VJ2EG7D82HY2R3,Acid,Plug,Silver,OhGodNo,DingDong,Burger,Blonde
4089,1.9,1902,82.76,https://magiceden.io/item-details/AyxeAKwA3YxxxufLQ44mEdcNQW8jEWtD9Svk2zNv3op3,BabyPink,MegaGoon,Gold,StarryEyed,BaconBoar,BeepBoop,Blonde
4090,10,91,16.27,https://magiceden.io/item-details/3dXk3GsAJdojdjTJH74jshDjMyV5zPWdgC9JXwJn5pdg,SapphireGalaxy,SaiyanPrince,Dagger,OhGodNo,GoodBoy,BeepBoop,DustyBlue
4092,3,3281,60.72,https://magiceden.io/item-details/8UhrRfrRNkiMMQEgif1JtHTfDk6DTnKSsc9aHPvpEYse,Tangerine,MegaGoon,None,Robbery,BaconBoar,BandanaBloodz,Night
4101,14,77,0,https://magiceden.io/item-details/CabHaYXri1iLzgBSbNKAa7U8uvSiaaKf4sec8g5hyTi8,Mustard,OnePunch,Flag,BlindfoldWhite,RuffyDuck,BandanaBloodz,Snowball
4106,4.5,1041,63.66,https://magiceden.io/item-details/HytBL4dy3P2VneDVSy6b25c4yewAvRj8bUHpsiiBB6Lx,Citrus,Bat,Silver,BlindfoldBlack,Baztard,PlumberGreen,RedHead
4112,6,1661,43.69,https://magiceden.io/item-details/7SUh8kLdWwSrVAQVMb5AZ9Cy2ewYr7jwVZVwR7pbjt3M,Citrus,Paladin,Dagger,FeralEyesRed,GramGram,Crab,BudGreen
4113,4.99,1463,55.38,https://magiceden.io/item-details/5BLYCuEADBQuNAGp8SsVYBoKGCf3aBAXBDKw8sRocyyo,Blue,OnePunch,None,Unamused,Panzer,GoonGoon,Blonde
4116,1.78,4323,64.57,https://magiceden.io/item-details/Bhu46uZqgRdwKwrAjM7B3XfDGPAZue9EUUhm8Vhsjtnb,Pomegranate,MegaGoon,None,OhGodNo,DingDong,AllSeeing,Night
4120,5,1300,56.59,https://magiceden.io/item-details/DoHpShtUvXc13i9WxHAWdYoFq9EhwfWu3K643j7nDhNy,Salmon,Bat,Gold,CyberSmile,RuffyDuck,AllSeeing,CottonCandy
4123,4,1202,67.37,https://magiceden.io/item-details/41MrV8CG7QLZbYpucR1ocRUYKCsQTYNKtKbQkJ5N71J1,Lavendar,Plug,Flag,CyberSmile,BaconBoar,Crab,Night
4125,2000,54,0,https://magiceden.io/item-details/2ePiLgsMjR4SQL5ZpSAbPmNbWffBk3hSS4k6e4o3Qnin,RubyGalaxy,SkullBomb,GoldPair,BlindfoldWhite,Baztard,ImmortalBlade,Sage
4127,2.5,4426,56.54,https://magiceden.io/item-details/5GwkeaH3svT4nCWFrPnbDXbWqD7Lr5oksi5P5SoyFY1m,Pomegranate,SweetChocolate,None,CuriousJorge,DingDong,BandanaCrip,CottonCandy
4130,20,497,0,https://magiceden.io/item-details/38issvLhnrnu6jCNevZUPqXPHfanjnvZxgmGUtpJMydK,Lavendar,OnePunch,None,CyberSmile,Baztard,DemonLoredRed,BudGreen
4131,3.4,1093,74.24,https://magiceden.io/item-details/6egGF8ZA7o8NNANPTiKDnmhdzvYf7maoyJpjubYJaGTx,Cyan,Thug,GoldPair,Robbery,DingDong,None,CottonCandy
4138,2.99,4358,52.19,https://magiceden.io/item-details/Cjx74JLLntPASPY3SR8AvtBuMSds8xE4mWWMChWSfxyv,Blue,Yakuza,None,ClassicToon,ThugzBunny,BandanaBloodz,DustyBlue
4139,2.1,4638,58.84,https://magiceden.io/item-details/F9ibBecmXAEzuChj6VdfufNrjjn4caYkpE2NYVEvouGY,Mustard,Kong,None,BlindfoldBlack,WickeyMouse,BeepBoop,Blonde
4145,4,4479,41.12,https://magiceden.io/item-details/EC98eRpiMzbbW1T4firqzaopeu922UDqwWr1gKsbCk2T,Blue,DeathAngel,None,CuriousJorge,WickeyMouse,AllSeeing,Blonde
4147,2.1,1785,81.7,https://magiceden.io/item-details/Exnz1eAweNK4gZr6ep5gug1GHzatT3U3vD6gFCLisQLz,Leather,Bat,Bone,CuriousJorge,DingDong,ShellGreen,Clay
4154,4,1283,66.72,https://magiceden.io/item-details/4rsoiTkUiQt1HyeE5fhoTtt7ZEFnwRR3PDTstvw9Do7i,Cyan,LuchaLibre,None,Zatoichi,Baztard,ViperGold,GrapeFlavored
4157,4.5,920,64.63,https://magiceden.io/item-details/557wYUcHUg7rjDxHmzKjQVisiyG76NnP5Db4NxXQ3kjj,Pomegranate,Wizzy,Pewpew,FeralEyesRed,RuffyDuck,ThongRed,CottonCandy
4163,14.9,764,0,https://magiceden.io/item-details/6viNvM9GkC8SuoPJzFgHUQvebvdhsS4X996iJQVxgmfB,Cyan,SweetChocolate,EyeofZauronBlue,PissedOff,GoodBoy,BeanieCream,DustyBlue
4164,2.15,1875,80.48,https://magiceden.io/item-details/GJq8NbmE87AZFRvVGhcKGZ2Zew2HsVAgueuSWUBCsBsx,Pomegranate,MegaGoon,None,Tycoon,ThugzBunny,BandanaCrip,Snowball
4176,5.29,641,58.96,https://magiceden.io/item-details/ERcacXqVtw2iLrXzwR7W2ge9Z7UUfeJXubPs3Upp25gV,Cyan,Zilla,Gold,DemonLordBlue,GoodBoy,ThongRed,Blonde
4180,4.2,398,71.81,https://magiceden.io/item-details/BtkfRQQprCYx8B69x1iRnP2Mi9HzMDvSiodc8BBdnnVt,Cyan,Hockey,Pewpew,DemonLordRed,BaconBoar,None,RedHead
4182,1.99,3939,65.54,https://magiceden.io/item-details/FskY3HvYrs6Zy9SCQQtGyPVwTi4ZteF75QZ3TS6V7T2p,GrannySmith,SkullShield,None,CuriousJorge,Baztard,Burger,Blonde
4183,2.2,2256,76.93,https://magiceden.io/item-details/2rL5rZ11GjCnifNKTGuALqW7APPyWZoVk6EGgr93bsTY,Salmon,LuchaLibre,Pewpew,Unamused,WickeyMouse,BandanaBloodz,Clay
4185,3.25,600,79.69,https://magiceden.io/item-details/bhqqroc3w9nR4hNtMaUMVyR51svsdoUrjRMVKqkEhAV,SapphireGalaxy,Plug,GoldPair,ClassicToon,RuffyDuck,BeepBoop,BudGreen
4186,5.55,262,59.4,https://magiceden.io/item-details/4GA4zxTbnAajf89F9HfgTykKtsuDqDGJhAZAJhn2nnVw,Lavendar,Devil,Gold,OhGodNo,ShinRaShiForest,Sunnyside,Blonde
4198,3.5,4691,44.42,https://magiceden.io/item-details/BUYCD5nEb1sJxxQidYaRk75PGv7pA9zJRkKBxEMZQtuK,Mustard,FlyTrap,None,OhGodNo,WickeyMouse,Sunnyside,Clay
