id,price,moonRank,💎 score (%),storeURL,Background,Eyes,Headware,Item,Mouth,Outfit,Skin
8437,50,6463,0,https://solanart.io/nft/5dmVjTTp24mW7Zbwuums6gS9AFU4xB92vaJqZmrtgaSa,Light Gray,Brown,Green Headphones,Hot Yakitori,No Accessory,Red Flannel,Galaxy
8455,333,1968,0,https://solanart.io/nft/6ZoZWEiZPRCe9QSdjuoYio9qspXu52QvxuD4panwWnHH,Light Green,Black Hypmotised,VR Headset,SMG,French Mustache,Black Tshirt,Blue
8479,1.5,6019,62.11,https://alpha.art/t/9zqJekjHUXRmZfkYtg1jxAz2LHeVptreJGuJAsvAP8ny,Blue,Brown,Blue Ski Goggles,Fan,Bamboo Bong,White Robe,Pink
8480,3.99,5786,38.26,https://solanart.io/nft/FJSgRLy3djMrRCuX3PA98gbVc3rKY3WRcYHu4MVbSV66,Purple,Spirit,White Ski Mask,Fan,No Accessory,Winter Coat,Green Tattooed
8487,1,4287,74.9,https://solanart.io/nft/AkfhxxZ13sx4nKys1XGmbQsbmCoGf4h4u1353rQunDD4,Dark Green,Cyber,Rice Paddy Hat,Hot Yakitori,Toothpick,Red Flannel,Green Cyber Suit
8516,0.85,4384,75.97,https://solanart.io/nft/5WNvbdjEB2AQfrvrMN58UgeGJqg3hgw9EJaNdP6sDdYb,Light Green,Green,Blue Optics,Cold Yakitori,Gas Mask,Green Wetsuit,Mud
8532,6,6710,14,https://solanart.io/nft/HsVPcZwWVfoDcp7MQ6FtbX8g8DcMGk6HJtRhtSdgsdVn,Red,Yellow,Cowboy Hat,Rambo Dagger,Pipe,Winter Coat,Pink
8541,1.25,6947,60.43,https://magiceden.io/item-details/9RtoRGpaztYfeTNanLgLM4QrSGKLWGGkC9QF5VX4Zonm,Blue,Brown,Black Motorbike Helmet,Thermal Katana,No Accessory,Red Racer Vest,Black
8546,3,1841,65.91,https://solanart.io/nft/4pMKzjQ9y4ZPtrnZ1XxXwNjb4RECfJ6CPpN8c5EhZoYP,Light Green,Green,Orange Ski Goggles,Cold Yakitori,Chewing Bamboo,Bloody Robe,Green Tattooed
8554,5,4036,36.03,https://solanart.io/nft/GfhzLv83My1FgmWw8LQNFHVBFwNsHAxsWE98s8GDHxqz,Cherry Blossoms,Brown,Orange Ski Goggles,Assault Rifle,Cigarette,Green Flannel,Black Robotic
8564,4,5215,40.73,https://solanart.io/nft/FmyxsKqBFK9ivoUnhaKntw5GmNjdJCui8cshQavrPA6c,Blue,Stoned,Orange Ski Goggles,Lantern,Toothpick,Blue Flannel,Green Cyber Suit
8568,2.2,1053,77.46,https://solanart.io/nft/7yhnTUmxwzBuRMZQ5wUpJ4CqF8UMNTwncDaPMzXvXAaa,Red,Black Hypmotised,Blue Headphones,Baseball Bat,Lizard Tongue,Red Racer Vest,Green Tattooed
8571,2,2773,71.72,https://alpha.art/t/C1bDDnoYdrf3i3Z1Yuxp7riz8h3M1N2HAaSAauR6wXr2,Light Green,Possessed,No Headwear,Lantern,Cigarette,Blue Racer Vest,Mud
8580,1,4357,74.59,https://alpha.art/t/5d3bFGKnumRf1xwGXSpRkSLbtCAtQeWdeiegsLVpqiHZ,Salmon,Brown,Orange Ski Goggles,Handgun,Pipe,Tactical Vest,Sand Cyber Suit
8585,5.5,362,47.57,https://solanart.io/nft/3FXEejxkgJRm66YbUm9zfEQGFWbitKH6yjZx6APDTaTM,Salmon,Yellow,VR Headset,Spear,Goatee,Hawaiian Shirt,Galaxy
8589,3,4406,54.37,https://solanart.io/nft/J54FbLVsrKqhoe9AKEA6QEVgA1Cg7hMK3UtiVVznXpab,Purple,Spirit,No Headwear,Baseball Bat,Chewing Wheat,Caveman,Spirit
8593,5,3391,38.94,https://solanart.io/nft/ktfgfFgqSmQCJe3yaFWcZGDUUd1DSep9B5zbbCpFLkU,Purple Rain,Blue,Helmet With Antlers,Thermal Katana,No Accessory,Red Samurai Armour,Green Robotic
8604,9.7,6587,0,https://solanart.io/nft/74UzCLPTsSizeQSEAWfT9dd2TxctakGLnCJfQKaeh8Ez,Red,Green,No Headwear,Leafy Stick,Cigarette,Tracksuit,Black
8605,2.9,7162,42.96,https://solanart.io/nft/3PS8oydTCiwFyjiGE8UNoncseNWdmtxkhrvfNvh7J2UZ,Light Green,Blue,Helmet With Antlers,Spear,Chewing Wheat,White Robe,Pink
8607,5.5,3820,32.01,https://solanart.io/nft/Ag4ZYn6zR3rCF6o6VAkz5t7YQNwTp1okQBThPE1Dtjpo,Dark Green,Bloodshot,Blue Singular Optic,Leafy Stick,Chewing Wheat,Red Samurai Armour,Green Tattooed
8608,1.99,2183,74.47,https://magiceden.io/item-details/G2EBVR2whEy72ZLDQGBpB5dEUw86Vuby5jh7hGh7wssH,Leaves,Cyber,Orange Ski Goggles,Modded Naginata,Cigarette,BOGO Tshirt,Mud
8609,1.7,5855,60.85,https://magiceden.io/item-details/6ZtCHE6bxcmu8ENiPMJBhpJonNRZkeSqnSuRGRLZMsUw,Light Gray,Blue,Blue Headphones,Assault Rifle,Gas Mask,Black Tshirt,Ghost
8624,9,1383,7.98,https://alpha.art/t/3a5uci82rJTcuen9uDR2K8AhZDp3XPhaTi3LbxC8hvyK,Leaves,Yellow Hypmotised,Rice Paddy Hat,Modded Naginata,Gas Mask,Black Tshirt,Green + Blue Wiring
8635,2.25,5508,56.91,https://solanart.io/nft/EdRcjENTMyUvmUbv2KL3x4LZXEesLdq8dDRbrQ1c83st,Cherry Blossoms,Brown,No Headwear,Spear,Chewing Wheat,No Outfit,Green
8646,7,1078,29.35,https://solanart.io/nft/6SQsZocuoS9QE853MFKM9q7pUc6SmBmukxP7MSa1irdq,Red,Ghost,Eyepatch,Modded Naginata,Toothpick,Red Flannel,Black Tattooed
8666,86,4638,0,https://solanart.io/nft/12YJUex4NQ3SA8RNi9s9b7qVuT3vD27gEJStLVe41GQf,Red,Brown,No Headwear,Rambo Dagger,Mustache,Red Flannel,Half Robotic
8667,1.242,7467,58.17,https://magiceden.io/item-details/7tJTFA2FPnsntbuQYFxWUuowuyqBstvKujLE3Nc9qbYa,Salmon,Blue,White Ski Mask,Neon Naginata,No Accessory,Blue Flannel,Black
8669,3.5,1042,64.51,https://solanart.io/nft/HbbMMjnaszLYaPJBQkcVVQw1jW1TxtqZeAFa2zb1QzEe,Purple,Bloodshot,Blue Samurai Helmet,Lantern,Surgical Mask,Advanced Red Samurai Armour,Blue
8670,1,3022,80.6,https://solanart.io/nft/HJsQNjmS67CFAPimtuGDt6mxEbdpPatPkdxdVUt2Fdwm,Red,Stoned,Orange Ski Goggles,Hot Yakitori,Surgical Mask,Blue Wetsuit,Black Robotic
8672,0.7,7880,61.73,https://alpha.art/t/3eD9bVF9pLpU4Kr5VsUBtJcQexVJ93ioFZHf78bUZuM4,Red,Brown,Black Ski Mask,Assault Rifle,No Accessory,Cyber Policesuit,Green Tattooed
8698,6.99,1079,29.44,https://solanart.io/nft/GEBLc23EeTErsoptxgjF7cj1vqZoMqx1TURFJzbz98F4,Salmon,Cyber,Cowboy Hat,Modded Naginata,Gas Mask,Tactical Vest,Black Robotic
8699,1.3,1302,85.34,https://magiceden.io/item-details/EUdecuyhrWqmohkuA4YvQcnNkDKUEHrfSD39xwVtJcpJ,Cherry Blossoms,Spirit,Cowboy Hat,Naginata,Gas Mask,Shirt and Tie,Ghost
8705,125,7,0,https://solanart.io/nft/4odGXxYzwmpZMz7LddLaKYzbFH821wUmps7mCNGeBeck,Light Green,Yellow Hypmotised,Crown,Modded Naginata,Lizard Tongue,Red Racer Vest,Green Tattooed
8707,1.75,7430,53.26,https://solanart.io/nft/Gzy8PCpaPaCW3pdDEJsQTRsz93TE7154JQ6ACPyNaKnP,Light Gray,Black Hypmotised,Black Ski Mask,Cyber Umbrella,No Accessory,Black Tshirt,Green
8728,4.88,851,51.57,https://solanart.io/nft/GqjNtsSyKZcUezwCwkjtTQRXvnuENDna3X1b1fcz6hsf,Purple,Yellow Hypmotised,Kitsune,Lantern,Mustache,Blue Wetsuit,Green
8735,7,6799,3.6,https://solanart.io/nft/5Xx7pwpwrSdcHyQQk79mBZgGjGHnQbCaaoASoGPEVXhN,Blue,Yellow,Boony Hat,Umbrella,Surgical Mask,Green Flannel,Green + Blue Wiring
8737,6,2498,32.96,https://alpha.art/t/44Y9gCJdJqvprjvRJNzR61qNz5WpfK5n3JuoxnJZxrdW,Purple Rain,Green,Blue Singular Optic,Katana,Chewing Wheat,Tracksuit,Green Robotic
8746,3.2,3228,57.67,https://solanart.io/nft/BGjUyaV2Cs7f5gRt41jd2WDVeqFiduyHducQaYPphWsU,Dark Green,Spirit,Blue Samurai Helmet,Umbrella,Cigarette,Green Wetsuit,Black
8749,1.5,6470,60.08,https://solanart.io/nft/FxwvTZwAEeGw2F3VSevb1pJUfRk3jtSbqo7qamCj7it6,Purple,Yellow,Cyberwear,Assault Rifle,No Accessory,Leather Jacket,Sand Cyber Suit
8755,10,5435,0,https://solanart.io/nft/Ae1AugLFXqwtisnK9iWE5r3UGyPQtZWP6pvC8Wz2KPph,Yellow,Brown,Orange Ski Goggles,Cold Yakitori,Toothpick,Tracksuit,Black
8759,5.5,2346,38.64,https://solanart.io/nft/9hRjogEgsP76vpZfqGzrq62vuN2NbqT2P9WwVkXKjuh8,Purple Rain,Stoned,VR Headset,Modded Naginata,Surgical Mask,Blue Wetsuit,Blue
8770,5,7195,21.82,https://alpha.art/t/HnVfRVJmTzHiSLkb1cZsnGeEN3A8Jau5uEe9BmVRZ6cB,Salmon,Stoned,Red Motorbike Helmet,Naginata,No Accessory,Leather Jacket,Sand Cyber Suit
8784,0.98,6864,63.51,https://magiceden.io/item-details/5JtkXVEyAS986pPpD8ZnhVjNedDxtA34xct21cHgsYwF,Purple Rain,Cyber,Black Ski Mask,Baseball Bat,No Accessory,Leather Jacket,Mud
8785,3.5,260,68.03,https://solanart.io/nft/rS1qNTheQzpXJSrH7m3zZaJkYvYnpnnDXbzkDGidwUH,Light Green,Black Hypmotised,Scar,Cyber Umbrella,Chewing Bamboo,Green Wetsuit,Green Robotic
8789,10,1133,0,https://solanart.io/nft/2jXThEny73CosAWdt8kjuLp7MpLsw2SYefFJ9hBwTeWT,Blue,Blue,Red Samurai Helmet,Golden Katana,Cigarette,Green Flannel,Pink
8790,8,1978,15.3,https://alpha.art/t/DqbSDv31WbUZAT54Xru68Zq4XLe9uDDG7N5RrYdVLPsf,Yellow,Ghost,Red Visor,Assault Rifle,Chewing Wheat,No Outfit,Spirit
8801,2,1819,76.01,https://solanart.io/nft/FVBvZg5u4znPu2A6YhK8bQt9QbnLH5By6E36vsjxQomm,Blue Neon Kanji,Green,Green Headphones,SMG,Beard,Green Wetsuit,Half Robotic
8804,7.5,4363,9.56,https://solanart.io/nft/8YXBn29SKi78DCViXV9G91X2qdJGbUXYyBeQvnQaKLQw,Leaves,Brown,Eyepatch,Leafy Stick,Chewing Wheat,SWAT Gear,Black
8809,2.99,3437,58.83,https://solanart.io/nft/4bLtbr5JVTuUuvHTuRVkqNdDn2JxR8mymaV9Gp7wp8n8,Leaves,Black Hypmotised,Rice Paddy Hat,Umbrella,Bamboo Bong,White Robe,Blue
8814,3.2,4066,53.9,https://solanart.io/nft/53xoYRND2EGsk7i7MoGFuqMXsEhTo93z48UeyRG3nEFj,Salmon,Blue,Cowboy Hat,Umbrella,Bamboo Bong,Shirt and Tie,Spirit
8816,1.75,2035,77.54,https://magiceden.io/item-details/EY8CVLjGvijZ2izQSxKY11UArsjqRtjpZeefQEG8MnyJ,Cherry Blossoms,Yellow,No Headwear,Rambo Dagger,Goatee,Blue Wetsuit,Green Tattooed
8823,1.04,4181,74.98,https://alpha.art/t/3uFg5FFD4cQHJDqqyF39XxraXCvjHL1U2TaegxYnxDLJ,Blue Neon Kanji,Yellow,Rice Paddy Hat,Naginata,Pipe,Tactical Vest,Black
8827,1.8,1536,79.29,https://solanart.io/nft/BEEHSVvwsGHHLw5aYg8dUrXNQkZLfJdsKGmgpLzyz1t6,Yellow,Spirit,Helmet With Antlers,Hot Yakitori,Goatee,BOGO Tshirt,Blue
8829,1,6612,64.44,https://magiceden.io/item-details/c6RtcGkv29sKrHVDnSJHxP7dTMChqy2XAwWvnYC75j5,Light Green,Brown,Helmet With Antlers,Naginata,Chewing Wheat,Solana Tshirt,Green
8845,7.9,3441,9.71,https://solanart.io/nft/7Qg5XjtsNCqa725RwXSEbKbhoWDCvHUPAvSGDhwbEjRR,Pink Neon Kanji,Bloodshot,Boony Hat,Naginata,Gas Mask,Black Tshirt,Half Robotic
8846,21,1876,0,https://solanart.io/nft/9AF17NJpGTyBHf9BNSZQdwkBhVgkY1z5zkJv9KxG5thA,Purple,Black Hypmotised,Cyclops,Handgun,Cigarette,Bloody Robe,Mud
8853,10,1913,0,https://solanart.io/nft/Fh73t7JTFSAicjZckg7qR2HAHiigtSdcqH9Vd6Zarkrd,Purple Rain,Yellow,Blue Ski Goggles,Spear,Goatee,Shirt and Tie,Mud
8855,3,7949,38.42,https://solanart.io/nft/8Z9f1SiF7iNkQr6hdY7KqkpTuSjrnSFF4N82GacMBEn1,Blue,Spirit,White Ski Mask,Naginata,No Accessory,Green Wetsuit,Green Cyber Suit
8861,10,5013,0,https://solanart.io/nft/9Mxs6gu6axhkjANmKfvQyGd3rRR5zdyHyJTG4Fx21tCU,Light Green,Stoned,Red Visor,Baseball Bat,Surgical Mask,Green Flannel,Demon
8878,5,6805,23.57,https://solanart.io/nft/A9thqFMv6nXnreZ3WHWV63GfPzW3XUrz83YWUJH64hfX,Purple,Yellow,Cyberwear,Cold Yakitori,No Accessory,Green Flannel,Black Robotic
8882,2.5,4132,60.6,https://solanart.io/nft/ErDjNW77zR9b1jPi7BhyNp2b9J9ppPMWxWTjfucdCrLi,Cherry Blossoms,Brown,Green Headphones,Fan,Pipe,No Outfit,Black
8884,6.9,7439,1.72,https://solanart.io/nft/BvtFirtqnGGzQmSozxioZhGNgv8qTSw7AuC5DavJeGEi,Red,Green,Hannya Mask,Thermal Katana,No Accessory,Solana Tshirt,Green
