id,price,moonRank,💎 score (%),storeURL
375,1.5,29,84.7,https://magiceden.io/item-details/AfZ9DBtnwV1KihxCACx6WDX96dX5Hu5r4hWu1a31t8Tp
376,0.2,873,75.95,https://magiceden.io/item-details/7DWLo7k1zauxr9JCumiVZFjp9CxwRn6Dqgzs2K5W7vRq
380,0.18,1531,59.19,https://magiceden.io/item-details/EjAr62X9QuSdP8yGdiEcjUHQ2hDCWN4uA5xfHVFY9ti5
381,0.23,352,89.08,https://magiceden.io/item-details/FJnfpCCgAskM1z2ynLY5umH7pgoB98xHRJREMtxKcb18
383,0.3,162,93.27,https://magiceden.io/item-details/FFAd2YDGwraPv23KNGu7BncJJftVvnBZvd2oAP3a7B5C
384,0.2,1457,60.9,https://magiceden.io/item-details/3FVDz2q7P317NvEi1Mh47rAd7DQBjzkrjyMoSheJ4su7
385,0.23,496,85.37,https://magiceden.io/item-details/DpUPqf5X96htENTyeUgcTUumUX8PcDcb1Pk8qLufBSFB
390,0.4,454,84.75,https://magiceden.io/item-details/2CL4CjPJ9S3meytsoGvv8RWfLf8KYfQQYnjSpVagQ9CP
394,0.25,1368,62.69,https://magiceden.io/item-details/BC6A2Va511cVoBVyZHScDUfrpUUrBGNtP7trvjgqzK5D
395,0.29,215,92.01,https://magiceden.io/item-details/Eg6Yg8UdPw7epkyx29jEwzmuVAuBQX76E98mKNJ4eHQh
397,0.2,1299,64.97,https://magiceden.io/item-details/8xPBstT2rhF6QtV9f7D6C3potFumAQbmondLQQ4TAaG
399,0.22,151,94.36,https://magiceden.io/item-details/CNPoanWaP4uuitFjrm3Thergx4nF5iQpHcqD2TB6XCE5
402,0.15,1478,60.86,https://magiceden.io/item-details/FRGmjfCnZ7FCKB6w4Qxq3kVW6d6WQtjP9wsE5sXPTEXi
408,0.12,1439,62.16,https://magiceden.io/item-details/CSasGqG3sZbSXysu9RyYSMYcE9Svgk8AFcBcuJegVuiB
412,0.136,1386,63.37,https://magiceden.io/item-details/Fgqpr8JUrL1dgfzsMFstkEeDhY8DCq3Yy7Qsq9wNi2o3
413,0.4777,1271,62.92,https://magiceden.io/item-details/GWBAQRn7BYg1MVfhkwnai9nvVvPVdyVnsE5WCX3QrWhz
421,0.9988,912,66.96,https://magiceden.io/item-details/9ZuGrmhh759sWxDnueTEHLJNzKCyB2KzzhfqDCwvpPtG
430,0.06,335,91.22,https://magiceden.io/item-details/AEquxU9DodFTr46i8eQzAWzdfCyQ5YkRBC2JEGBnPJ46
433,0.5,714,77.05,https://magiceden.io/item-details/QrAtXXwXF1eNDyUTggm5ZwzSJDDNb2gDB4D92mrKFVB
443,1,176,85.91,https://magiceden.io/item-details/9ff47K11ze1vYREuArjheGZjwZpPmc4yfNtZhBzssL5L
447,0.13,785,78.92,https://magiceden.io/item-details/5ZMPV8ARewnupmxgJ5e7yvMZZnGF1o1aGfHiUdtjtxsc
448,0.36,73,94.97,https://magiceden.io/item-details/9uAb9WiLqTjYu23kgxQLi89rLftaPEDVC4RGZLpduz8U
449,0.39,207,91.21,https://magiceden.io/item-details/8oKft5UQTTfkZgZ9iV2oLofiaup4ztms5NHQS4MKpRsq
452,0.12,408,88.73,https://magiceden.io/item-details/4surVCAFBt2p8mQtFybcJWtVJRVh4V2dJYJCR97Qgr2N
454,0.3,1137,68.15,https://magiceden.io/item-details/Bir8TXS9CbroxGQCYYBRfMJFAjULNBFFnVHnUytiG187
456,0.12,1485,60.98,https://magiceden.io/item-details/AZPekyh38kcnjgum6y9c6ZRJvmi1e9mZCrSQuuQTAoZF
461,0.054,749,80.61,https://magiceden.io/item-details/33xG7taxEkTXjwjBeuXTdXH5faffiq6M4WFo3fsjxvMB
463,0.085,1438,62.54,https://magiceden.io/item-details/DfrSVMDeThjqDUKf1dXxMAMbyFR229rM9btg15qd8HPH
476,0.32,79,95.21,https://magiceden.io/item-details/3RThcUbLuM6mrLYWkpKxfLBhUAMKCs4vKzrLZybiQifU
482,0.079,1169,69.53,https://magiceden.io/item-details/4258w3n3KwiVuy6FNemQcqhb6aRdMkNWDoQXS41BmkH8
484,0.15,586,83.85,https://magiceden.io/item-details/2sjLPdFZ6ty8aStcuFpoJMq51kpjm7Hx3zsH8AHWxJE1
487,50,816,0,https://magiceden.io/item-details/4ZhNuuCbGubmCNLoCHWHkyBtRHqkfVA2WRL4soF1RiP8
491,0.4,634,80.11,https://magiceden.io/item-details/3q6owdwbTUkbCGGfwTyxEUGM1JfqsZLUaeoKbup5wgDj
494,0.1,488,86.87,https://magiceden.io/item-details/9VpRWW3Fi2f4GxeXbiXye1FQ6f7EQuXULTWSZuzygrVo
496,0.13,985,73.76,https://magiceden.io/item-details/9FRVsw9rhw4nZw3XAmFg3LzXtPXPJorbmimtVocfCpTC
501,0.3,423,86.55,https://magiceden.io/item-details/AEC8s2a2GzKrf5X1xrGhYKswVj1a84Ccb1CrjTjv3x22
505,0.2,1151,68.79,https://magiceden.io/item-details/FyEWYY3FhnQ7mBYMtvtuT846XgKovBcTXSYCF5aBmU3C
514,0.3,1270,64.72,https://magiceden.io/item-details/ETGR5MMtgQV3CiDK3ML7zfkGFEBeQe5EPUiVzv4Tp4kq
518,0.1,716,81,https://magiceden.io/item-details/3yt3PTVkVzNgBGRUkt6mLJjmiz6vHRRSjGK6TZSrhJYh
519,1.5,892,62.46,https://magiceden.io/item-details/AsckujqZ5wYjtXAsPFkRbgCvSt1b9yD5noiWhcnhfQpV
523,0.135,755,79.64,https://magiceden.io/item-details/FayVm2yRDELRg6qvpKyAnchrbsSPBaoQhrq2QdLLm1mw
537,0.2,56,97.01,https://magiceden.io/item-details/65Cx5VTirzzNvzzKXXGpkNdwT2NqhZn1vbQRLojvs7Ku
538,0.148,492,86.29,https://magiceden.io/item-details/JA2wWmjUupr6M8FB5E67rSCjcYG4fbu1AkVT5pxHU6Az
542,0.25,918,74.29,https://magiceden.io/item-details/6AzbQ5gy32ry5xAAoXW8bQdh24jYJ2XLjyzkncqjH6ch
544,0.3,696,79.51,https://magiceden.io/item-details/AMqof4n1nFvUu7vGqrHwt3Rc7uPFsVLdjc362jTzHa3n
548,0.3,155,93.46,https://magiceden.io/item-details/ACKL6kukFUVnms14JCkFdYXCcs1SmioNkpWC6RfEUH3k
560,0.15,305,91.09,https://magiceden.io/item-details/3QsBDAw2VFQG4nwa5hRr5jb8TYnm86zBSkR7VpZ9y9er
563,0.075,896,76.61,https://magiceden.io/item-details/5dB2sRMtRjTcUiGMJGWLMSMJuP2nNGyjV6SHyNNxNoXT
567,0.1,700,81.41,https://magiceden.io/item-details/DA9QXEZNU9XoJZcqtnVYnbJDE7uuj3bB8W4cGCj68EBF
570,0.2,153,94.51,https://magiceden.io/item-details/FeW1AGpu7Gb9m9RaZEgzZhGS6ukpgDANgTEVwLFrp9hW
574,50,518,0,https://magiceden.io/item-details/5wSx6muByrAXH3hCsrr5aJoZqC9eZUeu8K65bZHuHcdq
575,0.15,587,83.82,https://magiceden.io/item-details/874ni5pxmyCKBfTxWBKEYmETkS9c8P7fsFqrYUESkRav
577,0.15,694,81.06,https://magiceden.io/item-details/12HRHCNCVMjh26wuDb2ZWm6UzcTESHhLNUywqpcB8yU4
578,1.3,139,83.87,https://magiceden.io/item-details/6XUmvvCBBaj1quNz2FKCb1weuZWJDzddiAu9bhPvxrvk
581,0.42,914,72.69,https://magiceden.io/item-details/Hq9B358Qv6PAHCHnpnU12s4yEnDjoAhAjzvgtV43c6qb
585,0.2,359,89.2,https://magiceden.io/item-details/6JhUXkcL1JaU2Q9KoUSgx62v147uFzNN4uUY5152iuVt
594,50,845,0,https://magiceden.io/item-details/2txNJueiPgAx5FDjgkv69Ab7oNp6XMVV8jbTy7HyMR99
595,0.13,1184,68.63,https://magiceden.io/item-details/487HKM9C6hA7mzTDWQVGBphEgbGYYSyZW8Sr1Gmyp6JX
596,0.2,1101,70.07,https://magiceden.io/item-details/ADaDvvPNCa4tHoJCs1xbKkm3FYnp5hfDNPnbefcDE9za
602,0.1,1459,61.85,https://magiceden.io/item-details/2DZ9uPbvouuD7QkWFrCSNvvqedCrUTqHrdfPs9kVcwsn
605,0.085,677,82.15,https://magiceden.io/item-details/EdpPdU3KxZxSjKW9k3fDTfqnBMxNnv1whRjivjku5Sg
613,0.26,68,96.1,https://magiceden.io/item-details/GJtDcR5qqpmHvaqrKWhjvdaVqiA4yfcPV7ybwiYJXXxk
615,0.5,1408,59.16,https://magiceden.io/item-details/7omkXARc4o4qSQAdZkb216oiPaukkk5SyxJi8TMQQSbE
618,0.3,438,86.16,https://magiceden.io/item-details/73peiKZGvKsxBefyBhkaCQTUVspz8NiTjN5xr8bPkTvP
624,3,25,69.81,https://magiceden.io/item-details/8YgJ3weUMy5Q2YEzqo95KSqc4y5hC148SrgxXZnXNfSz
