id,price,moonRank,score,storeURL
3952,20.69,4580,6209,https://alpha.art/t/3TBa3RhGfpSgKa4L4D2M1zbftAuJWMae8cm51CTqhv9R
3954,33.299999999,3568,6457.9999999,https://alpha.art/t/5QtyivYPSwFhj8WPWhJvuwcoZtskxbuNKiswP2ozLD4K
3974,5,8634,8694,https://alpha.art/t/2gv23cRX7qu5HGcTKhJVLjNGJEdBdvx3mLA5Z56Ms6uK
3977,8.8,954,1394,https://alpha.art/t/Cfhbomnn52RNE1XYKse325mbPFCFcfhVCYU1fVcQhbKo
3980,5.4,7529,7629,https://alpha.art/t/9nH3yDMspg5Gmzg2RNHUP7jGyeUyggos3QEfv1FM6Jkk
3988,15,3672,4732,https://alpha.art/t/2jXgfjkL5WcMGdCiMdPfaFqwrcCtfUZ3p1uKdQk5QSxn
3991,12.5,8477,9287,https://alpha.art/t/CaRJZVtzv2Ms8tpVMkgNYTbrRUXUPc5RXuKodcFK1WKQ
3993,5.32,2634,2726,https://alpha.art/t/9Hhzpj2JiwrKzWzoiQ9VwUgrTbxDFdEQtgRAGDe7xiX
3995,5.5,1165,1275,https://alpha.art/t/5jNChMXhun3i6LRuJNSGi18yWqaizWQGiKY8QfcyvRue
3997,7,7796,8056,https://alpha.art/t/4N2mUwFZ6v3vu1RwXqBHW3TscvVKrsEpa7aCjW9SKajr
4003,6.3,2395,2585,https://alpha.art/t/3GfNdNHMTTbggADK6gQ7ebo8Ru9vNEMtR3fipKvuGNbu
4015,5.99,1768,1927,https://alpha.art/t/EkC85idWQ5XSXphhAxDNssWf5iS2pYSGzx5MAZHgYYXZ
4016,9.5,1128,1638,https://alpha.art/t/t2JoGa7m47fUJrdbZ6iaZnwPpgA6ieAdsPMm3sSAbBY
4021,19.99,2897,4456,https://alpha.art/t/Cr7fz8gkHQuAqzwnjNd7cdUe1buK5XYWNCaSSkhp9PF4
4029,29.9,2200,4750,https://alpha.art/t/25DbV3vPFpHWxNHrbuqxptFZztPThomV37mtJNTCUpHu
4052,14,4762,5722,https://alpha.art/t/BsgJNBhxwjAE9JYujxC83w8T2rrNQc35w8nNT4ykmh62
4061,22,7657,9417,https://alpha.art/t/39rqfdPH9SXiKgKavN3sYAa73aXYWS45uFGBjDWhHAS3
4075,25,2291,4351,https://alpha.art/t/8iGqLJNSuBASGgL6FfhP8gnkKqjZXLkzb2WdTajcp7BX
4076,33.299999999,4859,7748.9999999,https://alpha.art/t/3QyQdJ6bwybvvYXvPmBhVgUjD8i2NbJmaiCrLScZ7fzL
4077,25,333,2393,https://alpha.art/t/AFYCgffQLKT544uskj7Z3rSy6JKgnZ3spmqW3DyJSZR1
4089,4.43,6430,6433,https://alpha.art/t/Bux7B8ymwormeKuNiXMRrtE9XWFSjiok6EsCj5fK8oFU
4097,19.33,985,2478,https://alpha.art/t/9Xs2c6sC53atPUbXam8gj4C9iTCWdip8EUU3FNwNXFRq
4102,16,8269,9429,https://alpha.art/t/A23B8dQ6Y9ne5UzfLaA9VDWyVyDjmKL48ANq31Fd4ELG
4107,8,3419,3779,https://alpha.art/t/7TZsE8tVJ6G6z4BkE64TcLuBiAxoD3BKNoPi8VQCr9t
4123,58.52,327,5739,https://alpha.art/t/V7Zu42Nt3qwBkDRmT7dSFVXBFxqQ8r1fVMcX1KVe5BE
4124,15.7,4758,5888,https://alpha.art/t/9gfyVDc2qAdDowi73S241LpeZ6z3QiuG4ihHUmWpSnHi
4125,33.33,4001,6894,https://alpha.art/t/FmBFY7umduDxY4JFLUNfsQmdXY9w3pqGoQVdaqPiMmRF
4149,300,14,29574.000000000004,https://alpha.art/t/CNhLb14FeWQfuWY7ULs44hfBetCzcyYpqWtWpWyTk4NY
4153,10.33,4661,5254,https://alpha.art/t/6qiQLnQ3SjQY2s6M3qeCLfP3st9cm4UZzbJJ9zgGADXP
4156,19.99,2052,3611,https://alpha.art/t/S9iJMT6KTGTUX88gxUM6TZvQEibG3dw5WUdZWyWNtFx
4160,17,246,1506,https://alpha.art/t/FabQfZ44tVWtuTDVWA72yUoPjg1jozwATaUyQUNhNwTK
4166,6,6790,6950,https://alpha.art/t/21VC1UJM3WN5KJp5UJRBzFuKQjVbCjQMosrN8pUinaqG
4167,6,7248,7408,https://alpha.art/t/6psmcb3fVdAASHQnammAmA2Rb95qfEpxBxhUgqxNxN5Y
4171,25,7147,9207,https://alpha.art/t/GBokLFNVN9Q711nYB4U2gW3gaZFcppZPJwwYB7bqVt4X
4172,19.6942,3539,5068.42,https://alpha.art/t/J9ALcSEGyLU9ZErTpmEKXXjWtWmK4NqPEuzDRfgnVPDU
4173,6.9,2783,3033,https://alpha.art/t/GX7rHvbr1ynh5tU71RVZywe4QKj8iWoUZk3m1SXqQZdg
4176,6.9,6161,6411,https://alpha.art/t/EeNdSjeiVrCMjmuE4T86Z3v1gvwvREdEYrqYQpooPHKx
4192,22.9,1138,2988,https://alpha.art/t/4HVzK8Gno45EaKsZJPxkXgc2cDayvRCUMc9ARjhGm5Rg
4195,55.69,3294,8423,https://alpha.art/t/EFeR7kRmgoDUTdw8BbXewqdQVYNw5pryDrFogG3JghZA
4197,9.9,215,765,https://alpha.art/t/J2raZVJEC2WDFvNu9P8P5SyBJWQRWw9R1VgvuzUjLLt9
4199,7,2936,3196,https://alpha.art/t/AUQ21MzXikEFc4Pm9uHDpw4iDkmM5Qmmw4DZK3Vq45jT
4208,7.23,8670,8953,https://alpha.art/t/Fj6KpcjYYrerbKas63xAC4kBZbQcnMzL1iUsistE7Av3
4209,7.77,5328,5665,https://alpha.art/t/AMksUp6p7apqPdsh8wU1bCJkVNRgPQPXV3k4akRUGHK
4223,13,2707,3567,https://alpha.art/t/7L3G6E9HSBKqK98NWcTvbhryDUMNZruDgi9fjf94pbcq
4225,16.069,4388,5554.9,https://alpha.art/t/A3tMByin4UeP7Mkpgf4mjibCSs9U6vvNJKJea97NmRim
4228,14.99,3320,4379,https://alpha.art/t/8w9uvgPTGsSaqfwiiY78aAYeX6EFL4XKszD4ektHqgnA
4240,400000,8387,40007947,https://alpha.art/t/J6wwY1cgDEBon4YevbxXMABEyRB7cUPf9BjBqSzFBvTC
4249,33.33,235,3128,https://alpha.art/t/EQHEdpFrWBABsdA1fv3M94tp9MnLENNzPVc8xArCu1gn
4256,17.69,8368,9697,https://alpha.art/t/GzD11wQNuLv2EB7sUtQk4TPs1em6muaPFN8rNv443tXW
4261,60,12,5572,https://alpha.art/t/8NGsJtjLkT375YtRgRB6YnkXSf8FjeqidFS72LwMXy1i
4267,33.299999999,2922,5811.9999999,https://alpha.art/t/3AxrUtqNr6xHQMqeyCk9HM276BHay6FxVZSz5bC6n8vh
4268,12.55,988,1803,https://alpha.art/t/ZXEps3RxUgmddKMYMg5Hc4f2CrWa5a8pPjsRj92Wwo5
4272,9,1419,1879,https://alpha.art/t/2xnhHjcz9YUxLRzCDtkwPNjbYNLZdj359BCsS65MSHnv
4275,10.9,785,1435,https://alpha.art/t/AWDhHF6c33qQb55fsN3w3HUK6eF7H3TbKWuCxypV9i6P
4276,13.67,126,1053,https://alpha.art/t/6Fjbm5SdebSFEyFcVhbDa5VzR3jCd8FPGnfN97njmXyK
4282,100,9041,18601,https://alpha.art/t/8vMKnLCJxBQyPZukrYa8PqUtXW9ue8H5J6qS3hmjXXmM
4308,12.69,3361,4190,https://alpha.art/t/4c7XAvHiwdrG2X4Eu5V9JbtB6MN85LEMcRDNcYcr5Qzq
4309,69,9272,15732,https://alpha.art/t/GQHXaUmnCt7W7aFUc2uhHvLKEF21TaAFB4ntJqP6Lrkg
4314,8.7,3657,4087,https://alpha.art/t/8nDkyV4HSnYKP9cTgVqUGDygzcbddF3UQQHkLhrTmWdq
4315,15,7846,8906,https://alpha.art/t/26meKC8tpKmEDdm8gX3yvfCXoXY9yg54w4imyG7bG6yj
4318,16,1675,2835,https://alpha.art/t/Ba7LJMFJsFMaAn49tsWGuEnRHmUgAuGiPi2wnhg41vCD
4319,15.1,2448,3518,https://alpha.art/t/6WF1FNieuf4cENR19Y8bkT3S3mJUKeZDnJ4xu2U6yTgG
4320,180,1,17561,https://alpha.art/t/6SLKv3veFSnvYaQhuqx6g5dumMPL1yNesdBmKv3hKbHW
4323,5.65,8108,8233,https://alpha.art/t/bEsqspv9iAyFKp9btR28UNm2u4RMZaNv7EaUCF2Vj8E
4326,33.33,5802,8695,https://alpha.art/t/8YnDqFkq38U96t4XRsJ2m4evJfvCRqCdftw4zDyYetyc
4332,105,2333,12393,https://alpha.art/t/BGTWiZoPLMbuJ3CLK9MfTJb4Ps72LfBZYvgFDg5KA5K
4336,7.5,2463,2773,https://alpha.art/t/CHecG7xTyHZALyvjsCCxUF6JEhDVNyxwFZiApoiDQpkV
4345,8.5,4018,4428,https://alpha.art/t/J6RvUVnixYbqpvJG9frwBB9BA6vTyyiUFyKJvg1gFKah
4359,5.65,7800,7925,https://alpha.art/t/B7qFx6RgkgSks5D7meNyzZRjrYgQX2gJMXk41RZFeYeP
4367,37,7867,11127,https://alpha.art/t/9FQCggpHZi49wVc7PoY22vGvjLhvg9oXFUq4VD6fb3zA
4380,13.37,2044,2941,https://alpha.art/t/4MJLMgvfwbqEpsTsDqP8CeAEqaTYwFxscgqKAengyDq6
4382,7,5087,5347,https://alpha.art/t/2nLNQovgTW9UVDuMrny7u4h7NSJLvfBRuFK8TYGMaWwE
4383,54.95,138,5193,https://alpha.art/t/Gb6XRtwyZgMsbaRT3cLET6Sw6MRi5kKmpdJkAd3sJNQ2
4387,19,4940,6400,https://alpha.art/t/3sNFH8JbhzguL5ARwijHX4wkhN9F44bmqpjfGnnGmH65
4389,79,2451,9911,https://alpha.art/t/2xRnLYZs5Lkbw5K5A1b3viH4botPnxbuqKQFF1pGhZQC
4395,8,4373,4733,https://alpha.art/t/ApWh3H79C2HhcQpcYit1ohk7fyNx1FMbxtj4n8RrYt9q
4406,7.5,4482,4792,https://alpha.art/t/4fxYxBSaqAHzPRXn92CvujPfDReG8SmAjkHAePj2jfft
4413,13,2082,2942,https://alpha.art/t/EXvPEuwNonfzLjYLjLJ6MUpVtEYJd2GwMKfJU8JU7K46
4425,29.9,7416,9966,https://alpha.art/t/CXXrcYqPw1RLupxr3RAFZ1cogq3hMiFGDozNKmtNfUwN
4435,22.2,679,2459,https://alpha.art/t/6c9RAxzLDn5B8bUvQJVR57w9YiP1ReFqHGn4oXMGzvuQ
4453,12.69,6461,7290,https://alpha.art/t/At95nHVJLPJGJN2s6AfXR8skMYUvLh4qQAB22pQbqvBe
4461,14.569,3098,4114.9,https://alpha.art/t/7rEPg8sRGMfjrpauZaa8qnr8Y3SSAUQvUt27RfUtSEer
4466,75,8461,15521,https://alpha.art/t/3CNtetgyLmDaAFLPBwhLfLFZeYi4ngnYFCMc7ThhzNvM
4471,7,9517,9777,https://alpha.art/t/25t76fodYWYZpvGwPDMyQAf735MGpMy7mGB6PtyioRTY
4477,10.1,5862,6432,https://alpha.art/t/EthjCFD9sRm4HKvYYbimrHKaGHnrm8ByedoZZLpgEuuV
4484,25,1208,3268,https://alpha.art/t/CwkduomtwhntQnZrtKwYhTT4KPwPse4U8ebopFXHLHDa
4486,58,619,5979,https://alpha.art/t/836a97ZgTK3AcFiT1GcuJvfnwoPkbUi7zFYT1hRxcD4n
4488,51.11,4016,8687,https://alpha.art/t/DcfE748GSErht8WDkLx5ZFFYMViuWpTyijti7GncRc2V
4489,14,5849,6809,https://alpha.art/t/7x9c5F8VXPBV7Cn3YEreciksUtsFLGbrjfJXfiJWXNZX
4495,7.45,6176,6481,https://alpha.art/t/4wqqzfcZ9HaabWsLH3yLtSXXD47MNbvL6H15mYv5JL5N
4496,13.69,2664,3593,https://alpha.art/t/9juCMffQQCGB4botubzbux78YHSs1dY15NsnCVDJCe2p
4500,35,1143,4203,https://alpha.art/t/AT9raZQz28A5bQpbGgcv2DNkU9QdAtUeooFEDgzMcamY
4502,100,4513,14073,https://alpha.art/t/FikENwZJPk6BAE59w6GPojhMnn3wWgHit4nLZoF1fwMD
4504,125,6005,18065,https://alpha.art/t/9MinB2Twsq9L3MW5ZbjDNxFNugW7fSXuUKSHentj6tkE
4510,13,1744,2604,https://alpha.art/t/DQewgcNRKhdcDu64fDJCpKRFefz8KWq63pwyH72M3YKK
4513,6.1,3110,3280,https://alpha.art/t/DqL7uFKd6oQyvFwEc1xjGqCTpDrKMvupATYWZYWZ3EAr
4520,15,3202,4262,https://alpha.art/t/2LbwPHKYcxXjKkTXNtULAcMqygFJRLXs2UVfVx15GUFS
4527,75,1938,8998,https://alpha.art/t/3UWTeeTzCQq95DFQoqH3uDh18dNsUppMWkaoJ12ZrqXo
4536,210,106,20666,https://alpha.art/t/EupqqXa7NRrw5tMGHxHZmU1Uy5ZJFwDQuXthDEyCifK2
4542,88.88,2222,10669.999999999998,https://alpha.art/t/6RUimkRkPmE4zH4eRSCwMn6PSDMy9ystxSbLYv7HG9Pw
4550,11.49,9125,9834,https://alpha.art/t/GkoXeL8axTaXkXtGGnsbNDm8CJSfuE5m6qJ6fiK8mg5w
4552,19.69,2855,4384,https://alpha.art/t/2s4yjGkRdUyBWVF7tfJQKbMdEx1VEueVHynAPihLVijw
4555,5.99,6980,7139,https://alpha.art/t/GkRTjAfyMNbBDuyL15XogLsypNUVuq7qDaUfmdEsemRK
4557,7,3430,3690,https://alpha.art/t/BrV6P1EK1fA9U4yyWbfuimiXEMucLK2jB2WbqtNsYHWr
4558,33.33,4878,7771,https://alpha.art/t/BqJVqa2BJDVmwrqn776jruyawupwVoQNhhKMqv7t824S
4566,12.63,2893,3716,https://alpha.art/t/BJK43MASUeUB1bdZsYr6PimMUJ39mQoUFUHjkFinf8Af
4569,5.6401,4009,4133.01,https://alpha.art/t/5G7bNp3taeTCc44VkCYX3K38UsA4w22t2AwNdsJdiR6U
4571,10.99,3978,4637,https://alpha.art/t/5ojvqa3GbZPjqMEjDsBxadkS8Sb2UcxFww7dhEj8GgY8
4579,8.5,4298,4708,https://alpha.art/t/GDWXdUDEJSNTUbJf7U9cwvhaayLFoysXmMcBexhr7Loy
4581,6,5099,5259,https://alpha.art/t/Giqys9KYT2eSTMR49TAGpJYaEfx2cyqR8i8cvAb5XHyg
4585,11.3,7012,7702,https://alpha.art/t/5sHJx1hFYUD2KdGm3WR3N74iNgEiCmexy6sVKUfR1Yxo
4588,12.5,8489,9299,https://alpha.art/t/AKvkBjtCVSLBtDTyD5tYgZxug93zaQXuqhfFjehTgabu
4591,14.89,4658,5707,https://alpha.art/t/3cFxiYdQRWGKsz4vvcmnY2Q8bB9o1YVwuWBXkhWaXL22
4592,14,5431,6391,https://alpha.art/t/58yaVuQvC74sFAnFTGCJy17cKxkzDiws1mCAz2kFZPXn
4595,10.5,5279,5889,https://alpha.art/t/2vqR5Lzdux774aUert6cDiVYHZunSjqKUbF2gMtZyp9h
4602,10,8781,9341,https://alpha.art/t/8yiR2vf3Q9k1STkeGX9omTRSzE7x1MZc1MKYGN9hvuLP
4607,12,2512,3272,https://alpha.art/t/59SpRC5T2D6RpNMG5YBif7BEmuSPaKHVM2ojCqfF8hZH
4613,29.8,2671,5211,https://alpha.art/t/GuFRfKy41thiVLp2TM3R4wV7N4eQkSLcXsvr9JxK9M8D
4640,15.5,9405,10515,https://alpha.art/t/6aDpEGgE2rXk4pE8ZZTe5kkAB9nZZSykmNvvBGDWKKUw
4647,33.299999999,1376,4265.9999999,https://alpha.art/t/54mXfSsmzxur6TfBFn9ZJ7Kp6ECxKzFNfHBxwLEGMrrL
4656,22,6815,8575,https://alpha.art/t/6amw9rZRRXbKGkX8BL3JNHJTeneeVLyQewgKYYfLCyyh
4657,6.5,6375,6585,https://alpha.art/t/88ip5zfCRNjd2KQvfBPqFjWcdm8HJ2Y2HnMMitkXs7Uc
4661,12.9,4524,5374,https://alpha.art/t/7WHG3qTLLPHXfWqz4SeNZT7fhCPB8yimdG2rrdrSxiQX
4664,8.55,846,1261,https://alpha.art/t/2BUdNuzA5Q1kaUWiuvQJj92SSv51XR2TxYg55SLMm9dK
4665,12.62,6904,7726,https://alpha.art/t/GuGEN4FR1CKbr8RXh6g48sHBtcwyv3Xu9cQdVYd9tjtz
4674,14.26,7272,8258,https://alpha.art/t/DuuL6VbAgL1CdbiT9qScEQS6Kboz8XtwKScCG5rz9dFv
4681,17,1039,2299,https://alpha.art/t/EArxgvcRbT6TseTyfDkWSuZN6LDN7mXma4X35m4VVJiS
4683,100,2890,12450,https://alpha.art/t/8yi3YFdQ4rqssvLWqUk2AmbfX6Fws3NANWiUdwGiivvj
4689,33.299999999,6296,9185.9999999,https://alpha.art/t/5gLEkuQEU5pfv4NSBhzMLuDNFiCKYt3bytCDjgPJHykS
4708,10,7363,7923,https://alpha.art/t/A9nFNgEy8HWdYyLB6TzJB8tmks5SyoDZQ7gfo9Yt7Cpr
4715,69,2086,8546,https://alpha.art/t/CRTcJJffisDLCnJ4GV4DQGjhvR3bcAYGeGyAcXSSMTh
4720,25,843,2903,https://alpha.art/t/7Y1yhpQ4kz5k2Z4zs57eU8wpQMTqHECwKBMZhqjBG8x5
4734,10,5492,6052,https://alpha.art/t/C1DK1hxWrFGptcDyr84vPcS1rCuiMvW6uPC9J8UG2ZQ7
4739,8.01,5556,5917,https://alpha.art/t/F1TdB8MV4JUqSgjkmMsJXboTRT41yA1K5sqvGfGzLVRU
4741,4.42,9403,9405,https://alpha.art/t/Ag7xyaZcfAG2qL295BNUyk673LQjQsuHicRyHoxtjz5k
4744,59,7521,12981,https://alpha.art/t/34EH3W4ejqCNvQub2rRPXyvkH4fXFcWnpD8WgSuZMo5W
4745,120,2442,14002,https://alpha.art/t/HktKS1ArtEyoLtniyRPPZsvPf6BrD4c8V4hGvfo22kUe
4746,38,114,3474,https://alpha.art/t/8zJ8AAp2LR4dCRaeutuCZJS2vwMETNgaPagN482pD7fe
4750,125,1041,13101,https://alpha.art/t/AXVb7rNsttS7iS9oLqGhk6CoB3SCSUc9pwhDSUFkVNzG
4751,10.6,6975,7595,https://alpha.art/t/Aow5hGz2Cd2tNEDSG5ryb9WU1xwXYaPBvrtTdJ7Mme2u
4765,7.3,2438,2728,https://alpha.art/t/G5eYV2SENSSoPhZ4bKFrYB1yxBYGcbkoxDWaUZ4MnyJc
4766,13,6475,7335,https://alpha.art/t/9JKKVnvNKHkL4qTs1hgxm93Y7yBvJaTzd2tkox4sJdMu
4767,13.3,1664,2554,https://alpha.art/t/AarRKztoKHDRQ7Umc9EzNg8gr99qLNnVnQmmGrQZ2beW
4770,10,2747,3307,https://alpha.art/t/23rmfmGo17PDjgwYNQ2gPF21TXeRqUwZTg3ydEDL6RDH
4781,11,4944,5604,https://alpha.art/t/H4YLYjtDCz6JW3hsZPNKpLVHszweXAj5CeA6y1sbaPhk
4782,22,6505,8265,https://alpha.art/t/4jSi3Bwd9U4DFTNTgAeiu8LLYqjbGVj1U97C2eYBRsp9
4783,8.199999999,4971,5350.9999999,https://alpha.art/t/DLKiE5n78RjuAWWcjCS1RK4nXaDLYH4dDNwQJBjohczA
4786,33.33,5963,8856,https://alpha.art/t/Gd5LzZ93oo8kP7P1Gt3eq5nv6KJE48RkNY4APcABH2nn
4792,7.77,2421,2758,https://alpha.art/t/ErJVcHpN4YPNwPBtTmv7Z54zoW2rBE9dbtDBGg7vidyE
4797,9.5,4785,5295,https://alpha.art/t/5cQuZ1SbrCpBrh1Mym11ovfqjAbJEvYViZpMsLr3MzEL
4800,8.99,2244,2703,https://alpha.art/t/FdA4q2ahDH2bZWEdBLv2o2LJw8SrG3fWT5nWZk4GZhmY
4813,42.069,7255,11021.900000000001,https://alpha.art/t/AfCGKeFeYwNhwefTNP7W4Nb5ZA5c2JozgTqvMbmo46bN
4823,11.5,443,1153,https://alpha.art/t/EzDShR1afdSi5WzEKKexryj7c5txREi1Qjqe2Kyh8WFn
4832,6.5,9006,9216,https://alpha.art/t/AVqAeMHKcMvt1j1sPBgcGH8PifgcbjJB5MXc4CQaeaTA
4833,50,2944,7504,https://alpha.art/t/ArGq8cm7ef1RdLz1je9NUmeuGyy4q2FvmuVb6P2Lg5Uc
4834,10,8129,8689,https://alpha.art/t/9a4mpA1LLoz42BnuJrFC34fX2b5NWpk1MSTPfvxDaVAw
4846,19,694,2154,https://alpha.art/t/8KQCGAia8ry9r4Y8S99H35Dd2GG3wkN5B1pUdt5pGwnv
4849,33.689999999,3704,6632.9999999,https://alpha.art/t/WDrxTfr1VHVsNAtJbmyJaibYEjT6gA8ZiWL7gus71wh
4851,26,7953,10113,https://alpha.art/t/62gkKtJcFJGZquZGxz3HicneFpxhLPXtq6rJ42b6sbnh
4856,10.5,3877,4487,https://alpha.art/t/7FxAgiMAAJB222ggmWj26qMToN2EvuJa9H3mQaDp1Ha5
4857,33.299999999,9019,11908.9999999,https://alpha.art/t/2jHENQbKRL3g3vn1Jhrr27xET4T3vCz1Pw5FdicjnJtv
4873,33.33,2116,5009,https://alpha.art/t/bDA9m4faJJmK9QtvCMBghHuYHpxzykt55fxXA8U2Yme
4889,9.8,2806,3346,https://alpha.art/t/EKj1getYosfQGKahtMew5VsYBT98Da3KaeL4wpJbFgZr
4895,7.999,4574,4933.9,https://alpha.art/t/JBoyjGde9eBUf8JmhpPaMcsW65sUc9WR8imUo6Xh5qBq
4898,11.6,7029,7749,https://alpha.art/t/GQGty5A5Lk9U8X75qZvGfJf35jUFCA7GagF1z9ygEi9a
4901,11.33,1803,2496,https://alpha.art/t/CusgcNyc97gLkSboZJ42TJx1bDU4nLx2qr29vW6WgXjK
4913,4.66,5373,5399,https://alpha.art/t/4X1KWGMHRcGo1QwiHAkj6u6hCkQKUtybnyhw2FAjc65v
4917,80,2849,10409,https://alpha.art/t/6MegjkEBBEscVTsR73kjwmhCko6p5FVXMizHbXMEPwUj
4926,8,7426,7786,https://alpha.art/t/81VQWgsVuFpuUKdStCGUM7p5zw1RzURRsCf63H7qscqr
4930,20.99,3634,5293,https://alpha.art/t/2ttAQK3Kd54z3JuzM6mMiRSP25TE6AD4QzVS9NMtUWqN
4935,24.69,7246,9275,https://alpha.art/t/63zoVwrq4TLaMT9MHZutF8jK5XC9qh78eLtfHr3HWBjY
4951,17.69,3351,4680,https://alpha.art/t/U7zdtTGG3gDiyFPniKAqVLXa5yU4vroPm45cChdq1Ps
4955,8.5,1483,1893,https://alpha.art/t/6M7VAR1uFxctoESRtAW5b84CJfBuWGYrNr9YR3feVvuQ
4959,7.69,3919,4248,https://alpha.art/t/2NeFDWeMamZCBKGfSCk2uQujf3qDWhd2r9L4GeyaTWcP
4960,13.5,693,1603,https://alpha.art/t/HUu5oinpHZU8qQ7NMJsUj2FAU2rBc8G6QKZcQam3h855
4967,8.7,1412,1842,https://alpha.art/t/EFaezjpHMyWhjXDxiyFuyejc6A5vZEij7VS7WFhcTUAu
4973,11,8682,9342,https://alpha.art/t/EiEsxGRJ84aXEpu9cxgBMbHNzEewwggt1JrVQT57fMNP
4979,9,7052,7512,https://alpha.art/t/Hx4tqvxtP6pJ1Vk6CmjrGfSQ53fZHvAHNSBLQT56mf2U
4990,16.7,8399,9629,https://alpha.art/t/2weRpUkD223oHEWVqwmAQmppJW2DqFbt1jbZRKMqDjf2
4998,14.91,4629,5680,https://alpha.art/t/6nedFsDdSNgQAE6Ca5n2qAu79gg9QQ5S9VzAx1DCSMsj
5001,10.1,838,1408,https://alpha.art/t/2ahNQW2Q7ok1noukbvSfeVX74SWGJBEbTXGaaWZMkVzU
5003,16,751,1911,https://alpha.art/t/2pfrQsR8EHbX2FVH7ioh56Y6jMgsQBe84meMb5qSWGpn
5022,7.6,2759,3079,https://alpha.art/t/CpkVyhvRMSEgyBP7UCSveTy6bAceo7SKg9o2dTm6wM7S
5027,9,4175,4635,https://alpha.art/t/6ZPni82EFyTG961YePH8sWtJMgQYfHKYtHFbdBcFgoU1
5028,5.65,7815,7940,https://alpha.art/t/HjwvY834i7fKoBk5Ew5TyEyBcpumxQBQMvYQgSm9jteE
5029,44,763,4723,https://alpha.art/t/BFEgFprvVTALmXy5g2boeCKjnJpkfL5uQLpYpAUWY3BH
5030,12.88,1463,2311,https://alpha.art/t/2GMGnZGZEVDGeY7L69UscpKaRcdffvusrmt5Jg7hc8VV
5032,11.5,1507,2217,https://alpha.art/t/Gha3ENDW4KoouuXZi94DjmhGBA8AZE7uEszUzq8R2TeP
5035,10.89,612,1261,https://alpha.art/t/8avTm2Y5yLvtsebMGe1Bxq6KdzYy4CYhQ1cEKjhWS7Za
5038,9,332,792,https://alpha.art/t/5LAVzQVZm7c5MVvRnAz559SF7Rh82WSHWadiRcdSQvp8
5042,235,8900,31960,https://alpha.art/t/89AoXv4h9kAeYoxMxsfxcDiGXTUUxaSWuUMgDK3eRHZV
5044,8.7,466,895.9999999999999,https://alpha.art/t/EaKuxqGTnAHTUZh6kWep5WsNzrgymZmXUXoLPTLF3s9L
5047,9.33,5062,5555,https://alpha.art/t/6d1xRYG4DPTX9kTWZPRAfbzAyMqr7tUTQ6nj9stuce6k
5057,13,6578,7438,https://alpha.art/t/A9jDDaV47LtdydeS197G8yLJk8uwrQVcRg6MopZamCBW
5059,50,7492,12052,https://alpha.art/t/3SUehXegqo8z6pQqoebM4ydYCmY6Gqyaih7CTRr1z3Zs
5062,10,3469,4029,https://alpha.art/t/14QZKUFGDNLogarcNEVhUNMmt59eTVTBYghLCpBVVqfo
5069,6,5601,5761,https://alpha.art/t/4iokTPRy8EgNWNptQGmkNQJ3WUt2N4WWKc76mmUaJvrS
5071,33,2814,5674,https://alpha.art/t/3kCXS3quYFUMEt3LbBHepEFPtciPtAcBv1AzNxGT1bBe
5073,44.73,788,4821,https://alpha.art/t/9iH4qDbNFJTH2XsWi1rVX2tcT2c654v2boLmufEf1vmm
5076,17,7085,8345,https://alpha.art/t/GxYui5NWzgT5VofSLthkd17nErfYHG29KX8CKgBfavbU
5078,69.42,2942,9444,https://alpha.art/t/78neTvfdCchtSo8msQDy41mbBGV1FDYMtKikkXdqaRwB
5081,20,338,1898,https://alpha.art/t/2gCSRzZc3mbtHWCM4g1K5nkK4BFgPWxZJFBGDjJepbbM
5087,5.7,7899,8029,https://alpha.art/t/9UndShmNaKtPEfuf35V338ip1cehkHWZayhpy5SCV5Mw
5092,24.4,8976,10976,https://alpha.art/t/9Q1oYXaRYAFnJbkibqtFdb7ej7BrtxJeXwFjagQp5w4D
5094,42.069,7891,11657.900000000001,https://alpha.art/t/FXQ3RdZAQEavFw7TgEphWgfTTTV8L7oZaVB6aj3eP5r9
5097,150,378,14938,https://alpha.art/t/2Jq3SU121gGq1k1jjH3cwdkTD2FVcWv3xSVQTmuyb5tw
5098,33.33,986,3879,https://alpha.art/t/13Q5srRV5ov7tXaATCtDHXnqsaKPiw6EjKFxh4oxWf3y
5104,7,7690,7950,https://alpha.art/t/4JaviDG41y5Cw7H5iWgH2J6xJWVnvrwehgaMmqyQWyyU
5105,10,905,1465,https://alpha.art/t/BAWE9pnCSzChXajaPjWz7baqBJscDWQ7aFDNg7FhxpSx
5108,11,3632,4292,https://alpha.art/t/2vwBTh23d5TTzLTdmgj6ov9fHCAD3aSqEtzbJW9tRC89
5110,26.69,3993,6222,https://alpha.art/t/Gnuxzdfd2ewx2mLsKcvDcxPhFvUmPoEN7UVuvzakQsVQ
5113,345,7949,42009,https://alpha.art/t/GMxaWSWn1gnnMXWyABjJ3L2SeNrSBqEgAtrEwxzf43iC
5114,6,7311,7471,https://alpha.art/t/9nKtJcRSbipCcaY9RfBQGQEc2rnnWAXFU5ZVKpSeUh5x
5126,7.5,7516,7826,https://alpha.art/t/BZNmfQ9Q1FLjwr7wJvBrvQFL94UkTrjxmLrPWVjiodSx
